name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
Wolves,Dez Mona,restrained;melancholic;unresolved,piano;string;vocal_breath;cinematic,,0.3,0.35,0.4,0.4,0.25,0.6,0.75,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,钢琴与弦乐铺垫，人声克制而充满未解的情绪，整体氛围内省而忧郁
Talk to Me,Little People,introspective;melancholic;restrained,piano;ambient_pad;field_recording;minimal,,0.25,0.3,0.3,0.4,0.2,0,0.7,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",rain_on_glass,0.85,钢琴与氛围垫交织，田野录音点缀，内省而克制，适合低能量专注或深夜沉思
Battle,Fenella,restless;unresolved;melancholic,cold_synth;electric_distant;reverb_heavy;minimal,,0.35,0.3,0.4,0.25,0.3,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.75,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,冷调合成器与深远混响营造出不安而悬而未决的氛围，适合内省场景
The Monster,Eminem,restless;urban;unresolved,electric_distant;cold_synth;vocal_breath,,0.7,0.4,0.7,0.3,0.7,0.9,0.6,en,1,hip_hop,"""{""""evening_city_walk"""":0.5,""""deep_night_introspective"""":0.5,""""user_requested_explore"""":0.5}""",city_to_inner_room,0.85,Eminem 的激烈说唱与 Rihanna 的副歌交织，充满都市不安与内心挣扎，能量较高但情感复杂
Wolly Wolly Gong,tUnE-yArDs,restless;urban;unresolved,electric_distant;vocal_breath;field_recording,,0.7,0.6,0.65,0.4,0.7,0.8,0.5,en,1,art_pop,"""{""""evening_city_walk"""":0.7,""""user_requested_explore"""":0.65,""""work_focus_low_vocal"""":0.5}""",city_to_inner_room,0.8,实验性艺术流行，不规则的节奏与失真的人声营造出都市中的不安与探索感
贝比,LÜCY / JOYCE 就以斯,dreamy;warm;nostalgic,soft_synth;vocal_breath;acoustic;reverb_heavy,,0.35,0.5,0.4,0.6,0.3,0.7,0.55,zh,1,indie_pop,"""{""""evening_city_walk"""":0.8,""""morning_cloudy_slow"""":0.75,""""weekend_slow"""":0.7}""",soft_focus_work,0.85,梦幻的独立流行，软合成器与温暖人声交织，带有怀旧与慵懒的质感
Driveway,Sorcha Richardson,nostalgic;urban;bittersweet,acoustic;vocal_breath;electric_distant,,0.4,0.5,0.45,0.55,0.35,0.6,0.65,en,1,indie_folk,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,木吉他与人声交织，带有都市夜晚的怀旧与淡淡苦涩
Daylight - Live From Paris,Taylor Swift,warm;nostalgic;hopeful,acoustic;vocal_breath;string,,0.45,0.55,0.4,0.7,0.35,0.7,0.65,en,1,pop,"""{""""evening_city_walk"""":0.8,""""morning_clear_light"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,现场版木吉他与人声交织，温暖怀旧中带着希望，能量适中
Lingala - Beatless,Lee Burridge,dreamy;misty;restrained,ambient_pad;field_recording;minimal;reverb_heavy,,0.2,0.3,0.25,0.4,0.1,0,0.5,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.9,""""morning_cloudy_slow"""":0.85,""""deep_night_introspective"""":0.8}""",soft_focus_work,0.85,无节奏的ambient声景，以氛围垫和田野录音营造朦胧、内省的空间感
Grenade,Bruno Mars,melancholic;restless;bittersweet,piano;vocal_breath;string;cinematic,,0.6,0.4,0.55,0.5,0.5,0.8,0.75,en,1,pop,"""{""""evening_city_walk"""":0.7,""""deep_night_introspective"""":0.65,""""night_rain_humid"""":0.6}""",city_to_inner_room,0.85,Bruno Mars 的强力抒情，钢琴与弦乐烘托出苦涩而躁动的情感爆发
Man As Ghost,The Yawpers,restless;melancholic;unresolved,electric_distant;reverb_heavy;cinematic,,0.6,0.35,0.65,0.3,0.55,0.6,0.7,en,1,alternative_rock,"""{""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75,""""evening_city_walk"""":0.7}""",city_to_inner_room,0.85,粗粝的吉他音色与不安的人声，营造出城市夜晚中疏离而悬而未决的情绪
催眠,许哲珮,dreamy;misty;restrained,piano;ambient_pad;vocal_breath;reverb_heavy,,0.25,0.3,0.35,0.4,0.2,0.6,0.55,zh,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,许哲珮的梦幻声线搭配钢琴与氛围铺底，营造出朦胧而克制的催眠氛围
喜帖街,谢安琪,nostalgic;melancholic;bittersweet,piano;string;vocal_breath,,0.4,0.45,0.5,0.55,0.35,0.7,0.75,zh,1,cantopop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",city_to_inner_room,0.9,钢琴与弦乐交织，谢安琪的叙事性声线带出对旧日街景的怀旧与淡淡哀愁
Mother Town,Bill Pritchard,nostalgic;warm;bittersweet,acoustic;string;vocal_breath,,0.4,0.5,0.45,0.6,0.35,0.6,0.65,en,1,folk_pop,"""{""""evening_city_walk"""":0.8,""""morning_cloudy_slow"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的木吉他与弦乐编排，Bill Pritchard 的声线带着怀旧与淡淡的忧伤，适合安静回味的时刻
This Is Slow,Water From Your Eyes,restrained;melancholic;unresolved,minimal;cold_synth;reverb_heavy;vocal_breath,,0.25,0.3,0.35,0.3,0.2,0.5,0.7,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,极简冷合成器与脆弱人声，克制而悬而未决的情绪，适合深夜内省
Amanecer,Matthieu Saglio,introspective;dreamy;restrained,piano;string;ambient_pad;minimal,,0.2,0.35,0.25,0.45,0.15,0,0.7,instrumental,0,modern_classical,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75}""",slow_opening,0.85,钢琴与弦乐交织的极简氛围，内省而梦幻，如同黎明前的静谧
Interspecial Plum,Andrew Lawrence,dreamy;misty;restrained,ambient_pad;minimal;field_recording,,0.2,0.35,0.25,0.45,0.15,0,0.5,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,氛围音乐，朦胧的合成器铺底与田野录音，克制而梦幻
舞池 Dance Floor,邱比,restrained;urban;unresolved,cold_synth;electric_distant;minimal,,0.35,0.4,0.45,0.3,0.4,0.5,0.6,zh,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,冷调合成器与克制人声，都市夜晚的疏离与未解情绪
幸福,齊豫,warm;nostalgic;hopeful,acoustic;string;vocal_breath,,0.4,0.55,0.45,0.7,0.35,0.65,0.6,zh,1,mandopop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,齊豫溫暖空靈的聲線搭配木吉他與弦樂，營造懷舊而充滿希望的幸福感
Cross Talk II,Oneohtrix Point Never,detached;restless;unresolved,cold_synth;electric_distant;minimal;field_recording,,0.25,0.2,0.3,0.15,0.2,0,0.6,instrumental,0,experimental_electronic,"""{""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.7,""""work_focus_low_vocal"""":0.65}""",fade_into_inner_space,0.85,冷调合成器与田野录音交织，疏离而悬疑的实验电子声景
歡顏,齊豫,nostalgic;melancholic;warm,acoustic;string;vocal_breath,,0.3,0.5,0.4,0.6,0.2,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""morning_cloudy_slow"""":0.7}""",slow_opening,0.9,齊豫空靈悠遠的聲線搭配木吉他與弦樂，營造出懷舊而溫暖的淡淡憂傷
游园惊梦 (Album Preview Mix),白天不亮,dreamy;nostalgic;bittersweet,ambient_pad;soft_synth;field_recording;lofi_dust,,0.25,0.4,0.3,0.5,0.2,0,0.6,instrumental,0,lo_fi,"""{""""morning_cloudy_slow"""":0.85,""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75}""",rain_on_glass,0.85,梦幻氛围铺底，融合田野录音与 lo-fi 质感，营造怀旧而略带怅惘的声景
WANT,W. H. Lung,urban;restless;unresolved,soft_synth;electric_distant;reverb_heavy,,0.6,0.5,0.55,0.4,0.6,0.7,0.5,en,1,synthpop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,合成器驱动的都市感，人声带有不安与渴望，节奏明快但情绪未解
Un couteau dans le coeur - Reprise,M83,melancholic;dreamy;unresolved,soft_synth;reverb_heavy;vocal_breath;cinematic,,0.35,0.4,0.5,0.45,0.3,0.6,0.75,en,1,dream_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.75}""",fade_into_inner_space,0.85,M83 标志性的梦幻合成器与深远混响，人声脆弱而悬疑，营造出忧郁而未解的夜晚氛围
Sensitive Habitat,Stenny,introspective;restrained;melancholic,ambient_pad;minimal;cold_synth;reverb_heavy,,0.2,0.3,0.25,0.3,0.15,0,0.7,instrumental,0,ambient_techno,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.85,冷调氛围铺底与极简节奏，内省而克制，适合深夜专注或沉思
Unspoken,Elizabeth Naccarato,introspective;melancholic;restrained,piano;minimal;reverb_heavy,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.75}""",slow_opening,0.9,极简钢琴独奏，缓慢而内省，混响营造出静谧的孤独感
Stay - Original Mix,Yeah Boy,restless;urban;hopeful,soft_synth;cold_synth;reverb_heavy,,0.6,0.55,0.6,0.45,0.6,0,0.5,instrumental,0,electronic,"""{""""evening_city_walk"""":0.85,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,合成器驱动的电子曲目，节奏感强，带有都市夜晚的躁动与期待
手风琴与小提琴,刘瀚聪,nostalgic;warm;melancholic,acoustic;string;cinematic,,0.3,0.5,0.4,0.6,0.3,0,0.65,instrumental,0,folk_classical,"""{""""morning_cloudy_slow"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",slow_opening,0.85,手风琴与小提琴的器乐组合，带来怀旧而温暖的民谣古典质感
Amphetamine,Smino,urban;restless;bittersweet,soft_synth;lofi_dust;vocal_breath;electric_distant,,0.6,0.5,0.6,0.4,0.65,0.75,0.55,en,1,alternative_hip_hop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,都市感强烈的另类嘻哈，节奏律动明显，人声带有呼吸感，情绪在不安与怀旧间游走
Always,Brett,warm;nostalgic;hopeful,acoustic;vocal_breath;string,,0.4,0.55,0.45,0.65,0.35,0.65,0.6,en,1,folk_pop,"""{""""evening_city_walk"""":0.75,""""morning_clear_light"""":0.7,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的木吉他与人声，怀旧而充满希望的民谣流行质感
James Bond,Chris Minh Doky,urban;restless;clear,electric_distant;jazz_brush;cold_synth,,0.55,0.6,0.5,0.4,0.6,0,0.3,instrumental,0,jazz,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.8,冷调电贝司与爵士鼓刷营造都市感，节奏清晰但不过于激烈，适合城市漫步或专注工作
The Hidden World,Lunaires,dreamy;misty;introspective,ambient_pad;soft_synth;reverb_heavy;minimal,,0.2,0.35,0.25,0.45,0.1,0,0.65,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,梦幻氛围铺底，轻柔合成器与深远混响营造出朦胧内省的空间感
Anodyne Industries,CFCF,detached;urban;restrained,cold_synth;electric_distant;minimal,,0.35,0.4,0.4,0.3,0.3,0,0.5,instrumental,0,electronic,"""{""""work_focus_low_vocal"""":0.85,""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75}""",city_to_inner_room,0.85,冷调合成器与极简编排，营造出都市疏离感与克制氛围
Salty Grautinn,Bjarki,restless;urban;unresolved,cold_synth;electric_distant;grainy;reverb_heavy,,0.65,0.4,0.7,0.3,0.6,0,0.55,instrumental,0,techno,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.65}""",city_to_inner_room,0.85,冷峻的电子节拍与工业感合成器，营造出都市夜晚的不安与疏离
Rhys,Datach'i,restless;urban;detached,cold_synth;electric_distant;minimal,,0.6,0.4,0.7,0.2,0.65,0,0.3,instrumental,0,electronic,"""{""""evening_city_walk"""":0.7,""""work_focus_low_vocal"""":0.6,""""deep_night_introspective"""":0.55}""",city_to_inner_room,0.8,冷调合成器与疏离的电子节拍，营造出都市夜晚的躁动与抽离感
他们的季节,范晓萱+A,nostalgic;melancholic;bittersweet,piano;string;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.75,""""deep_night_introspective"""":0.7}""",afterglow_fading,0.85,钢琴与弦乐交织，范晓萱略带沙哑的声线传递出怀旧与淡淡的忧伤，适合黄昏或雨夜聆听
Serpent In The Garden,Relaxer,unresolved;melancholic;restrained,piano;reverb_heavy;minimal;field_recording,,0.25,0.3,0.35,0.4,0.2,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,极简钢琴与深远混响，搭配田野录音细节，营造悬而未决的内省氛围
Waterfall (feat. Holysseus Fly),Ishmael Ensemble,dreamy;misty;restrained,ambient_pad;soft_synth;vocal_breath;reverb_heavy,,0.35,0.4,0.4,0.5,0.3,0.6,0.55,en,1,electronic,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""evening_city_walk"""":0.75}""",soft_focus_work,0.85,梦幻氛围电子，人声轻柔如雾，合成器铺底营造朦胧而克制的空间感
Yesterday Once More,Carpenters,nostalgic;warm;bittersweet,acoustic;vocal_breath;string,,0.4,0.5,0.45,0.7,0.3,0.7,0.65,en,1,soft_rock,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_cloudy_slow"""":0.7}""",slow_opening,0.9,Carpenters 温暖柔和的声线与木吉他、弦乐编排，唤起怀旧与淡淡的忧伤
FE!N (feat. Playboi Carti),Travis Scott,restless;urban;unresolved,electric_distant;cold_synth;reverb_heavy,,0.85,0.3,0.9,0.2,0.9,0.8,0.6,en,1,trap,"""{""""evening_city_walk"""":0.5,""""deep_night_introspective"""":0.4,""""user_requested_explore"""":0.5}""",city_to_inner_room,0.85,高能量陷阱节拍与失真合成器，营造出都市夜晚的躁动与悬而未决的氛围
Bola De Nieve,Fabian Almazan Trio,warm;introspective;bittersweet,piano;acoustic;jazz_brush;minimal,,0.3,0.5,0.4,0.7,0.3,0,0.6,instrumental,0,jazz,"""{""""work_focus_low_vocal"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",soft_focus_work,0.85,爵士三重奏，钢琴与鼓刷营造温暖内省氛围，带有淡淡的怀旧与苦涩
Sad Eyed Lady of the Lowlands,Ratso,melancholic;lonely;bittersweet,acoustic;vocal_breath;reverb_heavy,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,民谣风格，木吉他与人声交织，带着忧郁与孤独的怀旧感
Dream,Delicate Steve,dreamy;hopeful;clear,soft_synth;reverb_heavy;electric_distant,,0.4,0.6,0.4,0.5,0.35,0,0.45,instrumental,0,indie_rock,"""{""""morning_clear_light"""":0.8,""""evening_city_walk"""":0.75,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,明亮的合成器旋律与深远混响，营造出梦幻而清晰的氛围
緋色の雪,N-tone,melancholic;misty;restrained,piano;cold_synth;reverb_heavy;minimal,,0.25,0.3,0.35,0.3,0.2,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.85,冷调钢琴与合成器营造出静谧而忧郁的氛围，如同绯色雪夜中的内省时刻
My Little World,Howe Gelb,introspective;warm;melancholic,acoustic;piano;vocal_breath;lofi_dust,,0.25,0.4,0.3,0.6,0.2,0.5,0.7,en,1,alt_folk,"""{""""morning_cloudy_slow"""":0.8,""""work_focus_low_vocal"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.85,Howe Gelb 的松散木吉他与人声，带着 lo-fi 质感的温暖内省
Dancing On My Own,Calum Scott,melancholic;lonely;bittersweet,piano;vocal_breath;string,,0.4,0.35,0.5,0.45,0.3,0.75,0.8,en,1,pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.9,钢琴与弦乐铺垫，Calum Scott 脆弱而深情的人声传达出孤独与心碎的 bittersweet 情绪
Gabriel Fauré: Ballade pour piano seul,Op. 19 (1877-1879),introspective;restrained;melancholic,piano;cinematic;minimal,,0.2,0.35,0.25,0.4,0.15,0,0.75,instrumental,0,classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,福雷的钢琴独奏叙事曲，优雅而克制，内省与忧郁交织的古典小品
Råk,Rymden,introspective;restrained;melancholic,piano;minimal;cold_synth;ambient_pad,,0.2,0.3,0.25,0.3,0.15,0,0.7,instrumental,0,modern_jazz,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,北欧爵士三重奏，钢琴主导的极简冷调，内省而克制
Come to Atlanta,Faye Webster,warm;nostalgic;bittersweet,acoustic;vocal_breath;string;jazz_brush,,0.35,0.5,0.4,0.7,0.3,0.6,0.65,en,1,indie_folk,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",afterglow_fading,0.85,Faye Webster 温暖慵懒的声线搭配木吉他与弦乐，营造出怀旧而略带苦涩的午后氛围
Stones,Sonic Youth,restless;unresolved;urban,electric_distant;grainy;reverb_heavy,,0.65,0.4,0.7,0.3,0.6,0.5,0.7,en,1,alternative_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,Sonic Youth 标志性的失真吉他噪音与不安的节奏，营造出都市夜晚的躁动与未解情绪
Links 2 3 4,Rammstein,restless;urban;unresolved,electric_distant;cold_synth;cinematic,,0.85,0.7,0.9,0.2,0.8,0.9,0.6,de,1,industrial_metal,"""{""""evening_city_walk"""":0.5,""""deep_night_introspective"""":0.4,""""user_requested_explore"""":0.5}""",city_to_inner_room,0.85,重型工业金属，高能量、高密度、冷硬质感，带有都市不安与未解决的张力
Killing Me,Omar Apollo,sensual;urban;bittersweet,soft_synth;vocal_breath;electric_distant;reverb_heavy,,0.45,0.5,0.55,0.5,0.5,0.7,0.6,en,1,r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,Omar Apollo 的性感声线与合成器氛围交织，都市夜晚的甜蜜与苦涩
紅色高跟鞋,蔡健雅,warm;urban;hopeful,acoustic;jazz_brush;vocal_breath,,0.45,0.6,0.5,0.65,0.5,0.7,0.5,zh,1,mandopop,"""{""""evening_city_walk"""":0.85,""""afternoon_warm_idle"""":0.8,""""morning_clear_light"""":0.7}""",city_to_inner_room,0.85,蔡健雅温暖声线搭配轻快吉他节奏，都市感与希望并存
Meteora,Ehua,dreamy;misty;restrained,ambient_pad;soft_synth;minimal;reverb_heavy,,0.25,0.35,0.3,0.45,0.15,0,0.55,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,梦幻氛围铺底，柔和合成器与深远混响营造出朦胧而内省的空间感
