name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
You Don't Know Me,EVERGLOW,restless;urban;melancholic,cold_synth;electric_distant;soft_synth,,0.6,0.5,0.65,0.4,0.6,0.75,0.55,en,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,冷感合成器与强烈节奏，都市夜晚的躁动与疏离
달라달라 (DALLA DALLA),ITZY,restless;urban;hopeful,soft_synth;electric_distant;vocal_breath,,0.8,0.7,0.75,0.4,0.85,0.9,0.3,ko,1,k_pop,"""{""""evening_city_walk"""":0.55,""""user_requested_explore"""":0.5,""""weekend_slow"""":0.4}""",city_to_inner_room,0.8,高能量K-pop舞曲，合成器与强烈节奏驱动，充满自信与活力，但情感深度较浅
樣子,張韶涵,nostalgic;warm;bittersweet,piano;string;vocal_breath,,0.45,0.5,0.45,0.6,0.35,0.65,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.7,""""morning_clear_light"""":0.65}""",slow_opening,0.85,張韶涵的抒情曲，鋼琴與弦樂編織出懷舊而溫暖的氛圍，帶有淡淡的苦澀感
2046: Polonaise,Shigeru Umebayashi,melancholic;nostalgic;restrained,piano;string;cinematic;minimal,,0.2,0.35,0.3,0.4,0.15,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",slow_opening,0.9,钢琴与弦乐交织，缓慢而克制，充满怀旧与忧郁的古典氛围
旋木,王菲,nostalgic;warm;bittersweet,acoustic;string;vocal_breath,,0.35,0.5,0.4,0.6,0.3,0.65,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,王菲空灵声线搭配木吉他弦乐，怀旧温暖中带一丝苦涩，适合安静独处场景
"""DDU-DU DDU-DU - BLACKPINK ARENA TOUR 2018 """"""""SPECIAL FINAL IN KYOCERA DOME OSAKA""""""""""",BLACKPINK,urban;restless;clear,soft_synth;cold_synth;electric_distant,,0.8,0.7,0.75,0.3,0.85,0.9,0.4,ko,1,k_pop,"""{""""evening_city_walk"""":0.5,""""user_requested_explore"""":0.55,""""night_clear_lonely"""":0.4}""",city_to_inner_room,0.85,高能量K-pop现场，强劲节奏与冷调合成器，充满都市感和力量，但情感较轻
KILL THIS LOVE - JP Ver.,BLACKPINK,restless;urban;bittersweet,cold_synth;electric_distant;vocal_breath,,0.85,0.7,0.85,0.3,0.8,0.9,0.6,ja,1,k_pop,"""{""""evening_city_walk"""":0.5,""""night_clear_lonely"""":0.4,""""user_requested_explore"""":0.5}""",city_to_inner_room,0.85,强烈的电子合成器与鼓点驱动，能量高且带有都市冷酷感，但人声中的情感张力带来一丝苦涩
Put It Straight,i-dle,restless;urban;bittersweet,soft_synth;electric_distant;vocal_breath,,0.6,0.5,0.6,0.4,0.6,0.8,0.6,ko,1,k_pop,"""{""""evening_city_walk"""":0.75,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,K-pop 曲目，合成器与电子音色营造都市不安与苦涩感，人声突出但情绪克制
Jopping,SuperM,restless;urban;hopeful,soft_synth;electric_distant;vocal_breath,,0.7,0.65,0.7,0.5,0.75,0.8,0.5,en,1,k_pop,"""{""""evening_city_walk"""":0.6,""""user_requested_explore"""":0.5,""""work_focus_low_vocal"""":0.4}""",city_to_inner_room,0.8,高能量K-pop，合成器驱动，都市感强，但人声和节奏较突出，不适合低能量场景
LATATA - Japanese ver.,i-dle,urban;restless;hopeful,soft_synth;cold_synth;vocal_breath;electric_distant,idol_polished;mainstream_anthem,0.65,0.55,0.6,0.4,0.7,0.8,0.45,ja,1,k_pop,"""{""""evening_city_walk"""":0.55,""""user_requested_explore"""":0.5,""""night_clear_lonely"""":0.4}""",city_to_inner_room,0.8,日文版K-pop，合成器驱动、节奏感强，但带有偶像工业的精致感和主流感，场景适配受限
成全 (Live),林宥嘉,bittersweet;nostalgic;restrained,acoustic;vocal_breath;string;reverb_heavy,,0.35,0.4,0.45,0.55,0.3,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,林宥嘉现场版以木吉他与人声为主，克制中带着苦涩与释怀，适合夜晚独处
달리,HYOLYN,urban;hopeful;bittersweet,soft_synth;vocal_breath;electric_distant,,0.55,0.5,0.55,0.5,0.6,0.75,0.6,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,孝琳充满力量感的声线搭配都市感合成器，在希望与苦涩间游走
You Are My Only One (電視劇“我和兩個他”主題曲),袁婭維,warm;nostalgic;hopeful,piano;string;vocal_breath,,0.45,0.55,0.5,0.7,0.35,0.75,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_clear_light"""":0.7}""",slow_opening,0.85,袁婭維溫暖而富有情感的人聲，搭配鋼琴與弦樂，營造出懷舊而充滿希望的抒情氛圍
Venice Bitch,Lana Del Rey,dreamy;nostalgic;bittersweet,soft_synth;reverb_heavy;electric_distant;ambient_pad,,0.4,0.45,0.55,0.5,0.35,0.6,0.7,en,1,dream_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75}""",city_to_inner_room,0.9,Lana Del Rey 标志性的梦幻声线搭配绵长合成器音墙，营造出怀旧而略带苦涩的夏日黄昏氛围
Wherever you are,ONE OK ROCK,nostalgic;hopeful;bittersweet,acoustic;vocal_breath;string;electric_distant,,0.55,0.5,0.55,0.6,0.45,0.75,0.65,en,1,j_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,ONE OK ROCK 的抒情摇滚，木吉他与人声交织，怀旧中带着希望与淡淡的苦涩
미행 (그림자 : Shadow),f(x),urban;restless;bittersweet,cold_synth;electric_distant;reverb_heavy,,0.55,0.4,0.6,0.35,0.5,0.7,0.65,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,冷调合成器与深远混响营造都市夜晚的疏离感，人声带着不安与苦涩
Once Upon More Beautiful Days (In Memory of My Parents),David Popper,melancholic;nostalgic;restrained,string;cinematic;minimal,,0.2,0.3,0.3,0.4,0.15,0,0.85,instrumental,0,classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",slow_opening,0.9,大提琴独奏，深沉而克制，充满对逝去时光的哀思与怀念
LALALAY 날라리,SUNMI,restless;urban;sensual,soft_synth;electric_distant;vocal_breath,,0.65,0.6,0.55,0.4,0.7,0.8,0.5,ja,1,k_pop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""deep_night_introspective"""":0.65}""",city_to_inner_room,0.85,宣美的歌曲带有都市感的节奏和性感氛围，合成器音色和强烈律动感，适合夜晚城市漫步场景
"""Adagio for Strings, Op. 11""",Samuel Barber,melancholic;restrained;introspective,string;cinematic;minimal,,0.2,0.25,0.4,0.35,0.1,0,0.9,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.8}""",slow_opening,0.95,弦乐缓慢铺陈，极简而沉重，充满内省与悲伤的古典名作
Dearest,濱崎步,nostalgic;warm;bittersweet,piano;string;vocal_breath;soft_synth,,0.55,0.6,0.55,0.7,0.45,0.75,0.65,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,濱崎步标志性的抒情嗓音，钢琴与弦乐交织，怀旧而温暖，略带感伤
Love song,Lana Del Rey,nostalgic;melancholic;bittersweet,soft_synth;vocal_breath;reverb_heavy;string,,0.35,0.4,0.45,0.5,0.3,0.75,0.7,en,1,dream_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75}""",city_to_inner_room,0.9,Lana Del Rey 标志性的怀旧声线，搭配软合成器和弦乐，营造出忧郁而甜蜜的都市夜晚氛围
Your Heart Is As Black As Night,"""Beth Hart, Joe Bonamassa""",bittersweet;melancholic;restless,acoustic;jazz_brush;vocal_breath;electric_distant,,0.45,0.4,0.55,0.5,0.4,0.75,0.7,en,1,blues_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",city_to_inner_room,0.85,Beth Hart 粗粝而深情的人声搭配 Joe Bonamassa 的蓝调吉他，营造出苦涩而暗黑的都市夜晚氛围
The Astounding Eyes Of Rita,Anouar Brahem,introspective;restrained;melancholic,acoustic;minimal;cinematic;field_recording,,0.25,0.35,0.3,0.5,0.2,0,0.7,instrumental,0,world_jazz,"""{""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,乌德琴与低音提琴的极简对话，静谧而深邃，带有中东爵士的内省气质
"""Canto Primo from Suite for Solo Cello No. 1, Op. 72""",Benjamin Britten,introspective;restrained;melancholic,minimal;string;cinematic,,0.2,0.3,0.25,0.35,0.15,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,独奏大提琴的现代古典作品，线条简约而内省，带有克制的忧郁感
Triggered (freestyle),Jhené Aiko,introspective;melancholic;restrained,soft_synth;reverb_heavy;vocal_breath;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.7,en,1,alternative_r&b,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,Jhené Aiko 的轻柔人声与极简氛围，内省而克制，适合深夜独自聆听
Bitch I'm Madonna,Madonna,restless;urban;clear,soft_synth;cold_synth;electric_distant,,0.85,0.7,0.8,0.3,0.9,0.9,0.4,en,1,electropop,"""{""""evening_city_walk"""":0.55,""""user_requested_explore"""":0.5,""""night_clear_lonely"""":0.4}""",city_to_inner_room,0.85,高能量电子流行，冷感合成器与强烈节奏驱动，人声突出但情感重量较轻
Living For Love,Madonna,hopeful;urban;restless,soft_synth;vocal_breath;electric_distant,,0.6,0.55,0.6,0.5,0.6,0.8,0.5,en,1,dance_pop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""work_focus_low_vocal"""":0.65}""",city_to_inner_room,0.85,Madonna 标志性的舞曲流行，合成器驱动，充满都市能量与希望
Wind flower,MAMAMOO,nostalgic;bittersweet;urban,soft_synth;vocal_breath;jazz_brush,,0.45,0.5,0.5,0.55,0.45,0.75,0.6,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""weekend_slow"""":0.7}""",city_to_inner_room,0.85,MAMAMOO 的成熟感性 K-pop，怀旧而略带苦涩的都市夜晚氛围
LOONATIC - Eng. Ver.,LOOΠΔ / ODD EYE CIRCLE,dreamy;urban;restless,soft_synth;cold_synth;reverb_heavy;vocal_breath,,0.55,0.5,0.55,0.4,0.6,0.7,0.5,en,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与冷调人声交织，都市夜晚的躁动与内省并存
Video Games,Lana Del Rey,nostalgic;melancholic;dreamy,piano;vocal_breath;reverb_heavy;soft_synth,,0.35,0.4,0.45,0.5,0.3,0.75,0.7,en,1,dream_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",city_to_inner_room,0.9,Lana Del Rey 慵懒怀旧的声线搭配钢琴与混响，营造出梦幻而忧郁的都市夜晚氛围
Cruel Summer,Taylor Swift,restless;urban;bittersweet,soft_synth;cold_synth;vocal_breath;electric_distant,,0.65,0.55,0.6,0.4,0.6,0.75,0.55,en,1,pop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,合成器驱动的流行曲，节奏明快但歌词带苦涩，适合都市夜晚的漫步与内省
Red - Original Demo Recording,Taylor Swift,nostalgic;bittersweet;hopeful,acoustic;vocal_breath;string,,0.45,0.5,0.4,0.6,0.35,0.7,0.65,en,1,country_pop,"""{""""evening_city_walk"""":0.8,""""morning_clear_light"""":0.7,""""weekend_slow"""":0.75}""",slow_opening,0.85,原声吉他与人声主导的Demo版本，怀旧中带着希望，温暖而略带伤感
Lover,Taylor Swift,warm;hopeful;nostalgic,acoustic;vocal_breath;string,,0.45,0.6,0.4,0.7,0.4,0.75,0.6,en,1,pop,"""{""""morning_clear_light"""":0.8,""""evening_city_walk"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的原声吉他与人声，充满希望与怀旧的流行情歌
愛過,飛兒樂團,nostalgic;bittersweet;melancholic,piano;string;vocal_breath;electric_distant,,0.45,0.5,0.5,0.55,0.4,0.7,0.7,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,飛兒樂團的抒情搖滾，鋼琴與弦樂交織，懷舊而帶有遺憾的氛圍
I'm not yours (feat. 安室奈美惠),JOLIN蔡依林,urban;restless;bittersweet,soft_synth;electric_distant;vocal_breath,,0.65,0.55,0.6,0.4,0.6,0.75,0.5,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,蔡依林与安室奈美惠合作的电子流行曲，都市感强烈，节奏明快但带有不安与疏离
Zimzalabim,Red Velvet,restless;urban;bittersweet,soft_synth;electric_distant;reverb_heavy,,0.7,0.6,0.7,0.4,0.75,0.8,0.5,ko,1,k_pop,"""{""""evening_city_walk"""":0.5,""""night_clear_lonely"""":0.4,""""user_requested_explore"""":0.6}""",city_to_inner_room,0.8,Red Velvet 的 Zimzalabim 具有高能量、复杂编曲和都市感，但实验性结构带来不安与苦涩，适合探索性场景
Long Flight,TAEYONG,restless;urban;hopeful,soft_synth;electric_distant;vocal_breath,,0.55,0.5,0.6,0.45,0.6,0.7,0.5,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,K-pop 风格，合成器与节奏驱动，带有都市不安与期待感
Adios,EVERGLOW,urban;restless;hopeful,soft_synth;cold_synth;vocal_breath;electric_distant,,0.65,0.55,0.6,0.4,0.6,0.75,0.5,en,1,k_pop,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.6,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,K-pop 舞曲，合成器与冷感人声交织，都市感强烈但带有希望
Stay With Me - Radio Edit,Sam Smith,melancholic;bittersweet;lonely,piano;vocal_breath;string;reverb_heavy,,0.4,0.35,0.5,0.45,0.3,0.8,0.75,en,1,pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""evening_city_walk"""":0.75}""",slow_opening,0.9,钢琴与弦乐铺垫，Sam Smith 充满情感的人声传递出孤独与苦涩的怀旧感
愛麗斯永遠住在這裡,莫文蔚,dreamy;nostalgic;bittersweet,piano;string;vocal_breath;reverb_heavy,,0.35,0.4,0.4,0.55,0.3,0.6,0.7,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",afterglow_fading,0.85,莫文蔚慵懒而略带沙哑的声线，钢琴与弦乐交织出梦幻怀旧的氛围，能量偏低但情感饱满
廣島之戀,莫文蔚,bittersweet;melancholic;nostalgic,piano;string;vocal_breath;reverb_heavy,,0.4,0.4,0.5,0.5,0.3,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.85,""""deep_night_introspective"""":0.75}""",slow_opening,0.9,莫文蔚的深情演绎与钢琴弦乐编排，营造出苦涩而怀旧的都市爱情氛围
他不愛我,莫文蔚,melancholic;bittersweet;restrained,piano;string;vocal_breath,,0.35,0.4,0.45,0.5,0.3,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.9,莫文蔚低沉嗓音与钢琴弦乐交织，克制中透出失恋的苦涩与无奈
boyfriend (with Social House),Ariana Grande,warm;hopeful;urban,soft_synth;vocal_breath;acoustic,,0.55,0.6,0.5,0.65,0.5,0.8,0.5,en,1,pop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""user_requested_explore"""":0.7}""",slow_opening,0.85,Ariana Grande 的温暖声线与软合成器、木吉他结合，营造出都市感的温暖与希望氛围
"""償還 - """"""""紅豆""""""""廣東版""",王菲,nostalgic;warm;bittersweet,piano;string;vocal_breath,,0.5,0.55,0.5,0.65,0.4,0.7,0.7,zh,1,mandopop,"""{""""evening_city_walk"""":0.85,""""weekend_slow"""":0.7,""""night_rain_humid"""":0.75}""",slow_opening,0.9,粤语版《红豆》，王菲空灵声线搭配钢琴与弦乐，怀旧温暖中带一丝苦涩
Goodbye,Girls' Generation,nostalgic;bittersweet;melancholic,piano;string;vocal_breath,,0.4,0.5,0.45,0.55,0.35,0.7,0.65,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,少女时代的抒情曲，钢琴和弦乐铺垫，人声充满怀旧与不舍的 bittersweet 情绪
Umbrella,Rihanna,urban;hopeful;restless,soft_synth;vocal_breath;electric_distant,,0.65,0.6,0.7,0.5,0.7,0.85,0.5,en,1,pop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,R&B 流行，Rihanna 的自信声线搭配合成器节拍，都市感与希望并存
Love Inside,BJ The Chicago Kid,warm;sensual;hopeful,vocal_breath;soft_synth;acoustic,,0.45,0.55,0.5,0.7,0.5,0.75,0.6,en,1,r&b,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的人声与柔和的R&B编曲，充满感性与希望的氛围
Sending My Love,Zhané,warm;nostalgic;hopeful,soft_synth;vocal_breath;jazz_brush,,0.45,0.55,0.5,0.65,0.5,0.75,0.55,en,1,r&b,"""{""""evening_city_walk"""":0.85,""""weekend_slow"""":0.75,""""afternoon_warm_idle"""":0.7}""",city_to_inner_room,0.85,温暖柔和的 R&B 经典，人声充满怀旧与期待，律动感适中
Fallen,Mýa,melancholic;bittersweet;urban,soft_synth;vocal_breath;electric_distant,,0.45,0.4,0.5,0.4,0.5,0.75,0.65,en,1,r&b,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,R&B 情歌，Mýa 柔滑声线搭配合成器，带有都市夜晚的忧郁与苦涩
Homemade Dynamite - REMIX,Lorde,restless;urban;bittersweet,soft_synth;vocal_breath;electric_distant,,0.65,0.55,0.6,0.45,0.6,0.75,0.65,en,1,art_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,Lorde 的另类流行，合成器与呼吸感人声交织，充满都市夜晚的不安与怀旧
bad guy (with Justin Bieber),Billie Eilish,restless;urban;bittersweet,soft_synth;vocal_breath;electric_distant;reverb_heavy,,0.55,0.4,0.6,0.35,0.6,0.75,0.5,en,1,pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,Billie Eilish 标志性的低语人声与暗调合成器，结合 Justin Bieber 的流行元素，营造出都市夜晚的躁动与苦涩
You Remind Me,Mary J. Blige,nostalgic;urban;bittersweet,soft_synth;vocal_breath;electric_distant,,0.55,0.5,0.6,0.5,0.55,0.8,0.6,en,1,r&b,"""{""""evening_city_walk"""":0.85,""""night_clear_lonely"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.9,Mary J. Blige 的 R&B 经典，都市感的人声与合成器交织，怀旧中带着苦涩与坚韧
Wildest Dreams,Taylor Swift,dreamy;nostalgic;bittersweet,soft_synth;reverb_heavy;vocal_breath,,0.55,0.6,0.5,0.5,0.5,0.75,0.6,en,1,pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""weekend_slow"""":0.65}""",city_to_inner_room,0.85,梦幻合成器与混响人声营造怀旧而略带苦涩的流行氛围，能量中等偏上
LATATA,i-dle,urban;restless;sensual,soft_synth;electric_distant;vocal_breath,,0.65,0.6,0.7,0.5,0.7,0.8,0.5,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,K-pop 舞曲，合成器与节奏驱动，都市感强，人声突出但情感偏轻
